,Latitude,Longitude,MedInc,Cluster
17803,37.39,-121.87,4.9091,1
17804,37.39,-121.87,6.057,1
17805,37.38,-121.87,4.5187,1
17806,37.38,-121.87,5.5429,1
17807,37.39,-121.88,7.105,1
17808,37.41,-121.87,6.7867,1
17809,37.4,-121.87,6.9584,1
17810,37.4,-121.86,6.1504,1
17811,37.39,-121.87,3.7153,1
17812,37.39,-121.86,5.4225,1
17813,37.39,-121.85,5.8322,1
17814,37.42,-121.82,6.1091,1
17815,37.41,-121.81,7.0544,1
17816,37.4,-121.84,6.8677,1
17817,37.4,-121.83,5.716,1
17818,37.4,-121.9,3.7622,1
17819,37.39,-121.9,1.7361,1
17820,37.37,-121.9,1.0938,1
17821,37.37,-121.88,3.5745,1
17822,37.38,-121.87,7.0735,1
17823,37.38,-121.86,5.8686,1
17824,37.39,-121.89,4.375,1
17825,37.4,-121.88,5.34,1
17826,37.38,-121.89,5.7695,1
17827,37.37,-121.88,6.0959,1
17828,37.4,-121.86,5.8721,1
17829,37.4,-121.86,6.5226,1
17830,37.41,-121.85,6.6842,1
17831,37.4,-121.85,5.5968,1
17832,37.41,-121.86,5.5073,1
17833,37.41,-121.85,5.6096,1
17834,37.41,-121.86,6.1256,1
17835,37.41,-121.86,7.3861,1
17836,37.41,-121.86,6.5004,1
17837,37.44,-121.9,6.6086,1
17838,37.44,-121.9,5.0821,1
17839,37.44,-121.9,8.6675,1
17840,37.44,-121.89,7.8532,1
17841,37.43,-121.88,3.3884,1
17842,37.43,-121.88,5.6651,1
17843,37.43,-121.87,6.2892,1
17844,37.44,-121.85,7.309,1
17845,37.42,-121.87,6.4419,1
17846,37.41,-121.87,5.6683,1
17847,37.41,-121.88,4.3807,1
17848,37.42,-121.86,6.6227,1
17849,37.42,-121.87,5.6965,1
17850,37.44,-121.88,5.2722,1
17851,37.44,-121.88,4.4712,1
17852,37.44,-121.88,5.3057,1
17853,37.44,-121.88,5.3994,1
17854,37.46,-121.89,10.3798,1
17855,37.46,-121.88,10.9722,1
17856,37.45,-121.89,4.75,1
17857,37.44,-121.88,6.7093,1
17858,37.46,-121.87,15.0001,1
17859,37.46,-121.9,3.8421,1
17860,37.46,-121.91,5.6062,1
17861,37.45,-121.9,6.6176,1
17862,37.45,-121.9,5.6063,1
17863,37.42,-121.91,4.1389,1
17864,37.41,-121.9,5.6344,1
17865,37.42,-121.89,7.7197,1
17866,37.45,-121.92,3.2617,1
17867,37.44,-121.91,4.7794,1
17868,37.44,-121.91,5.0362,1
17869,37.44,-121.91,5.0808,1
17870,37.43,-121.91,4.8304,1
17871,37.44,-122.07,2.9817,1
17872,37.43,-121.96,3.3859,1
17873,37.44,-121.97,4.5179,1
17874,37.4,-121.99,3.4896,1
17875,37.4,-121.99,5.3912,1
17876,37.39,-121.99,4.8145,1
17877,37.4,-122.02,4.0655,1
17878,37.4,-122.01,3.7614,1
17879,37.4,-122.0,2.9706,1
17880,37.4,-122.0,3.6619,1
17881,37.4,-122.0,5.9145,1
17882,37.4,-122.01,3.1439,1
17883,37.39,-122.0,5.7962,1
17884,37.41,-121.96,5.2937,1
17885,37.4,-121.97,5.8792,1
17886,37.39,-121.96,4.5062,1
17887,37.39,-121.95,5.4228,1
17888,37.38,-121.95,3.1812,1
17889,37.41,-121.95,4.7625,1
17890,37.42,-121.94,4.7049,1
17891,37.4,-121.93,3.375,1
17892,37.36,-121.91,3.2153,1
17893,37.36,-121.92,3.1563,1
17894,37.37,-121.95,3.0357,1
17895,37.36,-121.95,3.5625,1
17896,37.36,-121.95,2.7727,1
17897,37.35,-121.93,3.1065,1
17898,37.34,-121.93,3.0375,1
17899,37.37,-121.98,4.575,1
17900,37.36,-121.98,4.6719,1
17901,37.37,-121.98,5.0942,1
17902,37.37,-121.99,4.2422,1
17903,37.36,-121.97,6.0573,1
17904,37.36,-121.97,6.0116,1
17905,37.35,-121.97,4.2273,1
17906,37.36,-121.96,4.2837,1
17907,37.36,-121.96,3.5199,1
17908,37.35,-121.97,6.3191,1
17909,37.36,-121.97,4.575,1
17910,37.36,-121.98,4.5625,1
17911,37.36,-121.98,5.7059,1
17912,37.36,-121.98,7.8543,1
17913,37.36,-121.98,5.0866,1
17914,37.36,-121.99,4.6761,1
17915,37.36,-121.99,4.9091,1
17916,37.36,-121.99,3.2048,1
17917,37.36,-121.99,5.5,1
17918,37.35,-121.98,3.5491,1
17919,37.35,-121.99,4.3971,1
17920,37.35,-121.99,4.5427,1
17921,37.35,-121.99,4.375,1
17922,37.35,-121.98,4.5625,1
17923,37.35,-121.97,4.6328,1
17924,37.34,-121.98,4.9562,1
17925,37.34,-121.98,4.5368,1
17926,37.34,-121.99,3.9625,1
17927,37.35,-121.96,3.925,1
17928,37.34,-121.97,3.6682,1
17929,37.35,-121.97,3.925,1
17930,37.35,-121.96,5.2019,1
17931,37.35,-121.95,3.2813,1
17932,37.35,-121.94,3.1667,1
17933,37.35,-121.94,2.3713,1
17934,37.35,-121.95,3.6118,1
17935,37.35,-121.95,3.3333,1
17936,37.35,-121.95,4.2656,1
17937,37.34,-121.94,3.1429,1
17938,37.34,-121.94,3.4233,1
17939,37.34,-121.94,3.7321,1
17940,37.33,-121.94,3.6818,1
17941,37.33,-121.94,4.75,1
17942,37.34,-121.94,5.0175,1
17943,37.34,-121.95,3.1702,1
17944,37.33,-121.95,2.3547,1
17945,37.33,-121.95,4.7604,1
17946,37.33,-121.96,4.2136,1
17947,37.33,-121.96,4.0667,1
17948,37.34,-121.96,4.4453,1
17949,37.34,-121.96,5.791,1
17950,37.34,-121.96,5.3873,1
17951,37.34,-121.96,3.4375,1
17952,37.34,-121.96,3.7813,1
17953,37.33,-121.98,6.3716,1
17954,37.33,-121.98,6.1388,1
17955,37.34,-121.99,5.273,1
17956,37.33,-121.97,5.1506,1
17957,37.33,-121.98,5.121,1
17958,37.33,-121.98,5.9567,1
17959,37.33,-121.99,4.8365,1
17960,37.33,-121.99,3.9417,1
17961,37.31,-121.98,6.4095,1
17962,37.3,-121.99,5.1483,1
17963,37.3,-122.0,5.357,1
17964,37.32,-121.98,4.2531,1
17965,37.32,-121.99,4.7083,1
17966,37.31,-121.98,5.606,1
17967,37.31,-121.98,5.8127,1
17968,37.31,-121.99,5.7833,1
17969,37.32,-121.97,3.699,1
17970,37.32,-121.96,3.73,1
17971,37.32,-121.95,4.6304,1
17972,37.32,-121.95,3.1103,1
17973,37.31,-121.95,3.6292,1
17974,37.31,-121.96,7.0469,1
17975,37.31,-121.96,5.2534,1
17976,37.31,-121.97,3.6401,1
17977,37.31,-121.97,3.9187,1
17978,37.3,-121.97,3.0079,1
17979,37.32,-121.95,3.1458,1
17980,37.31,-121.94,3.7632,1
17981,37.31,-121.95,3.5652,1
17982,37.3,-121.94,6.622999999999999,1
17983,37.3,-121.95,3.7188,1
17984,37.3,-121.94,3.2727,1
17985,37.3,-121.95,3.3958,1
17986,37.3,-121.96,4.3081,1
17987,37.29,-121.94,3.75,1
17988,37.29,-121.94,4.0962,1
17989,37.27,-121.95,1.7171,1
17990,37.28,-121.95,4.0208,1
17991,37.29,-121.95,4.6371,1
17992,37.29,-121.95,3.4505,1
17993,37.28,-121.95,3.1509,1
17994,37.3,-121.98,4.6312,1
17995,37.29,-121.98,7.5443,1
17996,37.29,-121.98,3.2287,1
17997,37.28,-121.96,5.4386,1
17998,37.28,-121.97,6.6437,1
17999,37.28,-121.97,5.0385,1
18000,37.28,-121.98,3.3922,1
18001,37.28,-121.98,5.7251,1
18002,37.28,-121.98,5.7812,1
18003,37.27,-121.99,5.4051,1
18004,37.29,-121.99,6.4631,1
18005,37.3,-121.96,4.0403,1
18006,37.3,-121.97,4.8542,1
18007,37.29,-121.96,5.0,1
18008,37.29,-121.97,5.3294,1
18009,37.29,-121.97,3.337,1
18010,37.27,-121.99,5.9658,1
18011,37.27,-121.98,5.2528,1
18012,37.27,-121.98,5.3561,1
18013,37.28,-121.96,4.0174,1
18014,37.27,-121.96,5.2533,1
18015,37.27,-121.96,5.5151,1
18016,37.26,-121.97,4.6827,1
18017,37.26,-121.96,1.8542,1
18018,37.25,-121.95,5.0863,1
18019,37.24,-121.95,6.0235,1
18020,37.24,-121.95,6.0957,1
18021,37.24,-121.96,5.4683,1
18022,37.25,-121.96,6.1648,1
18023,37.25,-121.95,5.5127,1
18024,37.25,-121.93,4.69,1
18025,37.25,-121.93,4.5333,1
18026,37.25,-121.92,4.7917,1
18027,37.25,-121.93,6.0358,1
18028,37.24,-121.94,4.675,1
18029,37.24,-121.91,4.7118,1
18030,37.24,-121.91,4.7279,1
18031,37.24,-121.92,6.3663,1
18032,37.24,-121.94,5.5944,1
18033,37.24,-121.94,7.3522,1
18034,37.24,-121.93,6.0738,1
18035,37.24,-121.92,5.3911,1
18036,37.23,-121.91,6.0712,1
18037,37.23,-121.91,7.3843,1
18038,37.22,-121.93,9.3834,1
18039,37.23,-121.96,7.8407,1
18040,37.23,-121.97,4.6065,1
18041,37.22,-121.98,5.2321,1
18042,37.22,-121.96,8.492,1
18043,37.21,-121.95,10.0187,1
18044,37.24,-121.97,4.4063,1
18045,37.23,-121.98,3.1176,1
18046,37.23,-122.0,9.0704,1
18047,37.25,-121.96,4.5156,1
18048,37.25,-121.97,6.131,1
18049,37.26,-121.98,4.6654,1
18050,37.27,-121.99,7.598,1
18051,37.26,-121.99,8.2069,1
18052,37.25,-121.98,15.0,1
18053,37.25,-121.99,10.7582,1
18054,37.25,-121.97,7.9135,1
18055,37.25,-121.99,11.2463,1
18056,37.24,-121.98,8.5425,1
18057,37.27,-122.0,5.7876,1
18058,37.27,-122.01,8.8178,1
18059,37.26,-122.02,10.2666,1
18060,37.26,-122.02,8.0331,1
18061,37.25,-122.01,10.2311,1
18062,37.26,-121.99,7.9234,1
18063,37.26,-122.01,7.6107,1
18064,37.25,-122.03,7.8711,1
18065,37.24,-122.04,11.1557,1
18066,37.24,-122.02,10.6834,1
18067,37.29,-122.03,10.3653,1
18068,37.29,-122.02,8.7939,1
18069,37.29,-122.02,10.3979,1
18070,37.29,-122.01,7.5,1
18071,37.28,-122.01,9.1569,1
18072,37.28,-122.0,5.7295,1
18073,37.28,-122.0,8.3605,1
18074,37.28,-122.0,5.4103,1
18075,37.27,-122.03,7.8279,1
18076,37.28,-122.03,9.8937,1
18077,37.28,-122.02,9.3464,1
18078,37.27,-122.01,10.675,1
18079,37.27,-122.06,10.5793,1
18080,37.29,-122.04,12.2145,1
18081,37.27,-122.03,10.7958,1
18082,37.26,-122.04,7.8627,1
18083,37.33,-122.06,8.248,1
18084,37.32,-122.06,6.2182,1
18085,37.31,-122.05,8.0727,1
18086,37.31,-122.05,9.2298,1
18087,37.3,-122.06,10.7326,1
18088,37.33,-122.07,8.0158,1
18089,37.33,-122.06,7.0102,1
18090,37.31,-122.07,7.2986,1
18091,37.3,-122.08,7.0813,1
18092,37.31,-122.08,7.8528,1
18093,37.34,-122.04,4.8836,1
18094,37.34,-122.06,5.0081,1
18095,37.33,-122.05,5.3167,1
18096,37.33,-122.04,7.7643,1
18097,37.33,-122.05,6.3131,1
18098,37.33,-122.04,4.5721,1
18099,37.32,-122.04,5.7528,1
18100,37.31,-122.04,6.2045,1
18101,37.31,-122.04,5.154,1
18102,37.3,-122.04,6.075,1
18103,37.3,-122.04,6.9238,1
18104,37.31,-122.03,5.3508,1
18105,37.3,-122.04,6.6818,1
18106,37.3,-122.01,8.0837,1
18107,37.31,-122.01,6.3702,1
18108,37.31,-122.0,7.8383,1
18109,37.3,-122.0,7.218,1
18110,37.31,-122.03,3.375,1
18111,37.3,-122.03,5.8521,1
18112,37.3,-122.03,5.4842,1
18113,37.31,-122.02,6.082999999999999,1
18114,37.31,-122.02,5.9714,1
18115,37.3,-122.02,6.7123,1
18116,37.3,-122.02,6.359,1
18117,37.32,-122.02,6.3923,1
18118,37.31,-122.02,6.3197,1
18119,37.32,-122.03,5.6511,1
18120,37.32,-122.0,4.7402,1
18121,37.31,-122.01,6.6766,1
18122,37.32,-122.01,4.6613,1
18123,37.31,-122.0,4.7235,1
18124,37.33,-122.02,7.3693,1
18125,37.33,-122.03,7.4863,1
18126,37.34,-122.03,5.1602,1
18127,37.34,-122.02,6.448,1
18128,37.33,-122.0,5.6932,1
18129,37.35,-122.02,8.1078,1
18130,37.35,-122.02,4.1473,1
18131,37.34,-122.02,6.2475,1
18132,37.34,-122.02,5.7881,1
18133,37.34,-122.03,6.0577,1
18134,37.35,-122.03,5.5388,1
18135,37.35,-122.01,5.0785,1
18136,37.35,-122.0,5.1674,1
18137,37.34,-122.0,5.9158,1
18138,37.34,-122.0,5.2108,1
18139,37.34,-122.01,6.3052,1
18140,37.35,-122.05,7.3753,1
18141,37.34,-122.05,7.7865,1
18142,37.34,-122.05,6.6087,1
18143,37.34,-122.06,6.7578,1
18144,37.35,-122.04,7.4729,1
18145,37.34,-122.04,7.5372,1
18146,37.35,-122.03,7.2779,1
18147,37.35,-122.04,5.678,1
18148,37.34,-122.04,7.7799,1
18149,37.34,-122.03,4.0129,1
18150,37.34,-122.04,3.16,1
18151,37.34,-122.04,3.6991,1
18152,37.37,-122.05,5.6533,1
18153,37.36,-122.05,4.1369,1
18154,37.36,-122.05,3.9848,1
18155,37.35,-122.06,8.0599,1
18156,37.36,-122.06,6.0777,1
18157,37.37,-122.06,4.9087,1
18158,37.37,-122.04,5.2319,1
18159,37.36,-122.03,6.4913,1
18160,37.35,-122.04,6.837000000000001,1
18161,37.36,-122.05,7.5337,1
18162,37.36,-122.04,6.8753,1
18163,37.37,-122.05,6.6085,1
18164,37.36,-122.03,4.4699,1
18165,37.35,-122.02,5.8779,1
18166,37.35,-122.02,5.3679,1
18167,37.35,-122.03,3.5154,1
18168,37.37,-122.03,3.5861,1
18169,37.36,-122.02,3.9038,1
18170,37.36,-122.02,4.7609,1
18171,37.36,-122.01,4.2061,1
18172,37.36,-122.02,4.9671,1
18173,37.36,-122.01,6.6329,1
18174,37.36,-122.01,7.1273,1
18175,37.35,-122.01,4.5,1
18176,37.36,-122.0,6.7718,1
18177,37.36,-122.0,8.6155,1
18178,37.36,-122.0,3.4238,1
18179,37.36,-122.0,3.8464,1
18180,37.37,-122.03,3.0047,1
18181,37.37,-122.03,4.6957,1
18182,37.37,-122.03,3.8125,1
18183,37.37,-122.04,3.6765,1
18184,37.37,-122.04,5.0453,1
18185,37.38,-122.04,4.2028,1
18186,37.38,-122.03,3.8732,1
18187,37.38,-122.02,4.0911,1
18188,37.38,-122.01,4.505,1
18189,37.37,-122.02,4.2782,1
18190,37.37,-122.01,4.1847,1
18191,37.37,-122.01,7.2165,1
18192,37.37,-122.0,3.7045,1
18193,37.39,-122.03,4.4107,1
18194,37.38,-122.02,3.2574,1
18195,37.39,-122.01,3.5586,1
18196,37.39,-122.01,5.6447,1
18197,37.39,-122.0,5.791,1
18198,37.39,-122.03,4.0223,1
18199,37.4,-122.02,4.35,1
18200,37.39,-122.01,4.0068,1
18201,37.39,-122.02,4.7431,1
18202,37.39,-122.04,4.7685,1
18203,37.38,-122.05,3.5649,1
18204,37.38,-122.05,4.072,1
18205,37.38,-122.05,5.4351,1
18206,37.38,-122.06,4.2719,1
18207,37.37,-122.05,3.4028,1
18208,37.39,-122.05,4.4531,1
18209,37.4,-122.06,4.3351,1
18210,37.39,-122.06,3.75,1
18211,37.39,-122.06,3.6875,1
18212,37.38,-122.06,4.2188,1
18213,37.38,-122.06,5.6999,1
18214,37.37,-122.06,6.1299,1
18215,37.38,-122.06,4.8625,1
18216,37.39,-122.07,4.712,1
18217,37.4,-122.08,5.9291,1
18218,37.4,-122.07,3.7359,1
18219,37.41,-122.07,5.7657,1
18220,37.4,-122.07,4.359,1
18221,37.4,-122.08,4.1544,1
18222,37.4,-122.08,5.806,1
18223,37.41,-122.08,4.6875,1
18224,37.4,-122.09,5.1408,1
18225,37.41,-122.1,5.4721,1
18226,37.41,-122.09,2.8203,1
18227,37.41,-122.09,4.2463,1
18228,37.41,-122.09,3.575,1
18229,37.4,-122.09,3.5179,1
18230,37.4,-122.09,3.4375,1
18231,37.42,-122.09,3.8003,1
18232,37.41,-122.11,3.4198,1
18233,37.4,-122.09,3.2875,1
18234,37.4,-122.1,3.4868,1
18235,37.4,-122.1,4.3077,1
18236,37.4,-122.1,3.9091,1
18237,37.4,-122.11,4.1875,1
18238,37.4,-122.11,4.6591,1
18239,37.4,-122.1,3.1736,1
18240,37.4,-122.08,2.5208,1
18241,37.39,-122.09,3.7318,1
18242,37.39,-122.09,3.725,1
18243,37.4,-122.09,3.6742,1
18244,37.39,-122.08,2.8438,1
18245,37.39,-122.08,3.2083,1
18246,37.39,-122.08,4.8036,1
18247,37.39,-122.07,3.5045,1
18248,37.39,-122.07,5.0131,1
18249,37.38,-122.07,4.5644,1
18250,37.39,-122.08,4.5833,1
18251,37.39,-122.1,3.5909,1
18252,37.39,-122.1,5.0871,1
18253,37.39,-122.09,2.7279,1
18254,37.39,-122.09,5.5385,1
18255,37.38,-122.09,6.2884,1
18256,37.38,-122.09,6.1995,1
18257,37.38,-122.08,3.4042,1
18258,37.38,-122.08,5.0086,1
18259,37.38,-122.08,5.0796,1
18260,37.38,-122.08,6.827999999999999,1
18261,37.37,-122.08,7.1108,1
18262,37.37,-122.09,6.8374,1
18263,37.37,-122.09,5.2971,1
18264,37.38,-122.08,3.3917,1
18265,37.37,-122.07,4.8021,1
18266,37.37,-122.07,7.9813,1
18267,37.36,-122.07,7.5,1
18268,37.36,-122.06,6.8268,1
18269,37.36,-122.07,10.0346,1
18270,37.36,-122.08,9.281,1
18271,37.36,-122.09,5.0222,1
18272,37.36,-122.09,7.5274,1
18273,37.36,-122.08,8.2266,1
18274,37.35,-122.06,8.758,1
18275,37.34,-122.07,5.4659,1
18276,37.34,-122.07,7.3561,1
18277,37.35,-122.07,9.8144,1
18278,37.35,-122.07,8.5888,1
18279,37.35,-122.08,7.7068,1
18280,37.34,-122.07,10.1007,1
18281,37.34,-122.08,10.5142,1
18282,37.34,-122.08,12.367,1
18283,37.35,-122.08,10.3591,1
18284,37.38,-122.1,7.5655,1
18285,37.37,-122.1,8.3924,1
18286,37.37,-122.1,8.1064,1
18287,37.37,-122.11,10.3329,1
18288,37.38,-122.11,7.8177,1
18289,37.38,-122.11,5.0804,1
18290,37.37,-122.11,7.2045,1
18291,37.37,-122.12,8.9021,1
18292,37.4,-122.11,4.9519,1
18293,37.39,-122.11,6.3967,1
18294,37.39,-122.1,7.6229,1
18295,37.4,-122.12,7.0245,1
18296,37.39,-122.12,8.9172,1
18297,37.38,-122.12,8.4709,1
18298,37.4,-122.12,10.3894,1
18299,37.4,-122.13,5.1335,1
18300,37.41,-122.13,5.4063,1
18301,37.41,-122.14,6.4588,1
18302,37.42,-122.14,4.15,1
18303,37.42,-122.13,3.5364,1
18304,37.41,-122.12,5.3727,1
18305,37.43,-122.11,7.3023,1
18306,37.43,-122.11,7.313,1
18307,37.42,-122.11,6.4949,1
18308,37.41,-122.11,7.1382,1
18309,37.41,-122.11,6.0884,1
18310,37.42,-122.12,5.2803,1
18311,37.42,-122.12,5.1524,1
18312,37.43,-122.13,5.2114,1
18313,37.43,-122.13,4.7375,1
18314,37.43,-122.12,6.46,1
18315,37.44,-122.12,5.485,1
18316,37.44,-122.13,6.3111,1
18317,37.44,-122.12,4.875,1
18318,37.44,-122.11,5.6413,1
18319,37.43,-122.12,5.316,1
18320,37.45,-122.13,6.7257,1
18321,37.45,-122.13,7.9029,1
18322,37.45,-122.13,6.6354,1
18323,37.44,-122.13,9.1508,1
18324,37.44,-122.13,5.9277,1
18325,37.46,-122.15,10.3942,1
18326,37.45,-122.16,7.5418,1
18327,37.46,-122.15,10.9508,1
18328,37.45,-122.14,7.8647,1
18329,37.45,-122.15,6.767,1
18330,37.45,-122.14,8.7051,1
18331,37.45,-122.15,6.1575,1
18332,37.45,-122.16,4.2297,1
18333,37.45,-122.16,2.1406,1
18334,37.45,-122.16,4.5987,1
18335,37.44,-122.16,4.2972,1
18336,37.44,-122.15,7.2543,1
18337,37.44,-122.15,4.9861,1
18338,37.44,-122.15,6.1655,1
18339,37.44,-122.14,6.6756,1
18340,37.43,-122.14,8.2664,1
18341,37.43,-122.14,12.5902,1
18342,37.43,-122.14,6.5829,1
18343,37.43,-122.15,5.0203,1
18344,37.42,-122.15,3.9243,1
18345,37.43,-122.14,4.0686,1
18346,37.43,-122.15,1.9045,1
18347,37.42,-122.16,11.0492,1
18348,37.41,-122.15,10.476,1
18349,37.43,-122.17,4.0972,1
18350,37.41,-122.15,7.0309,1
18351,37.41,-122.18,10.7237,1
18352,37.39,-122.13,12.0372,1
18353,37.37,-122.12,10.7355,1
18354,37.36,-122.11,13.1867,1
18355,37.37,-122.13,11.806,1
18356,37.38,-122.14,10.4277,1
18357,37.36,-122.1,9.3586,1
18358,37.36,-122.1,8.5294,1
18359,37.35,-122.09,7.5794,1
18360,37.35,-122.09,10.0259,1
18361,37.36,-122.14,12.1387,1
18362,37.35,-122.15,12.9792,1
18363,37.31,-122.11,13.8093,1
18364,37.29,-122.12,8.6196,1
18365,37.28,-122.12,5.8691,1
18366,37.24,-122.08,11.3283,1
18367,37.18,-122.01,5.8596,1
18368,37.16,-121.98,5.3468,1
18369,37.16,-121.9,5.2366,1
18370,37.13,-121.93,5.7415,1
18371,37.24,-121.88,3.506,1
18372,37.24,-121.9,4.4004,1
18373,37.22,-121.86,6.9508,1
18374,37.23,-121.86,5.8904,1
18375,37.22,-121.85,7.7201,1
18376,37.21,-121.89,8.4262,1
18377,37.18,-121.84,8.3837,1
18378,37.22,-121.87,8.0595,1
18379,37.22,-121.87,7.6933,1
18380,37.21,-121.86,9.1974,1
18381,37.21,-121.87,9.08,1
18382,37.23,-121.83,6.6659,1
18383,37.19,-121.8,4.5417,1
18384,37.21,-121.84,8.3792,1
18385,37.2,-121.83,6.8333,1
18386,37.21,-121.83,7.7738,1
18387,37.23,-121.89,8.1988,1
18388,37.23,-121.89,8.19,1
18389,37.24,-121.88,8.3065,1
18390,37.23,-121.87,6.9473,1
18391,37.27,-121.87,6.7064,1
18392,37.27,-121.87,7.5845,1
18393,37.27,-121.86,5.6139,1
18394,37.27,-121.87,5.0292,1
18395,37.27,-121.86,5.6876,1
18396,37.23,-121.77,5.6958,1
18397,37.22,-121.77,4.5221,1
18398,37.22,-121.77,6.7287,1
18399,37.23,-121.76,5.4218,1
18400,37.25,-121.84,5.6488,1
18401,37.23,-121.83,6.0889,1
18402,37.24,-121.84,6.7836,1
18403,37.24,-121.84,5.4741,1
18404,37.24,-121.85,5.1228,1
18405,37.25,-121.86,4.2885,1
18406,37.28,-121.83,5.2166,1
18407,37.27,-121.81,5.9214,1
18408,37.27,-121.8,5.0772,1
18409,37.27,-121.82,6.3566,1
18410,37.27,-121.81,4.3438,1
18411,37.26,-121.8,4.8862,1
18412,37.26,-121.8,2.875,1
18413,37.27,-121.85,7.3339,1
18414,37.27,-121.84,4.2083,1
18415,37.27,-121.84,5.0186,1
18416,37.27,-121.83,4.5615,1
18417,37.27,-121.84,5.5,1
18418,37.27,-121.83,6.6712,1
18419,37.26,-121.82,5.1356,1
18420,37.26,-121.83,5.5875,1
18421,37.26,-121.81,4.0547,1
18422,37.26,-121.81,5.9359,1
18423,37.25,-121.81,2.0288,1
18424,37.25,-121.81,4.1926,1
18425,37.26,-121.83,4.5033,1
18426,37.25,-121.82,3.9461,1
18427,37.25,-121.83,3.1932,1
18428,37.26,-121.87,5.6652,1
18429,37.26,-121.86,5.5121,1
18430,37.26,-121.87,5.6223,1
18431,37.26,-121.85,6.4339,1
18432,37.26,-121.85,7.4323,1
18433,37.26,-121.85,6.8194,1
18434,37.26,-121.84,5.0509,1
18435,37.26,-121.83,5.5849,1
18436,37.25,-121.84,4.8355,1
18437,37.25,-121.87,3.7844,1
18438,37.25,-121.85,5.4939,1
18439,37.24,-121.83,5.9164,1
18440,37.24,-121.81,4.5,1
18441,37.24,-121.82,6.0538,1
18442,37.25,-121.82,5.8305,1
18443,37.25,-121.82,5.1663,1
18444,37.25,-121.81,4.4565,1
18445,37.25,-121.81,6.2957,1
18446,37.23,-121.82,7.5218,1
18447,37.23,-121.82,4.9688,1
18448,37.23,-121.81,5.3157,1
18449,37.23,-121.81,6.3178,1
18450,37.23,-121.81,6.4328,1
18451,37.23,-121.81,6.4664,1
18452,37.24,-121.78,6.0062,1
18453,37.22,-121.78,5.0958,1
18454,37.23,-121.78,5.898,1
18455,37.23,-121.79,6.0198,1
18456,37.23,-121.79,5.4193,1
18457,37.23,-121.8,5.9225,1
18458,37.23,-121.8,6.7385,1
18459,37.27,-121.8,6.223,1
18460,37.26,-121.8,5.9053,1
18461,37.26,-121.76,4.6458,1
18462,37.24,-121.77,4.747,1
18463,37.2,-121.7,4.65,1
18464,37.19,-121.74,4.2039,1
18465,37.16,-121.72,4.7386,1
18466,37.11,-121.75,6.8773,1
18467,37.0,-121.68,6.7644,1
18468,37.15,-121.61,7.8601,1
18469,37.13,-121.6,7.5,1
18470,37.15,-121.64,6.1684,1
18471,37.14,-121.64,4.175,1
18472,37.12,-121.63,2.4821,1
18473,37.14,-121.69,5.2951,1
18474,37.13,-121.66,3.8788,1
18475,37.12,-121.65,3.6895,1
18476,37.11,-121.66,5.1514,1
18477,37.11,-121.65,5.9356,1
18478,37.1,-121.63,4.9028,1
18479,37.13,-121.67,5.6205,1
18480,37.08,-121.56,6.4313,1
18481,37.06,-121.61,5.5936,1
18482,37.09,-121.6,3.625,1
18483,37.09,-121.62,3.9306,1
18484,37.01,-121.58,4.3693,1
18485,37.0,-121.57,4.5714,1
18486,36.98,-121.57,4.9702,1
18487,37.01,-121.58,5.1519,1
18488,36.97,-121.59,5.7396,1
18489,37.01,-121.59,4.3227,1
18490,37.03,-121.61,5.6754,1
18491,37.03,-121.58,3.5551,1
18492,37.02,-121.58,3.2019,1
18493,37.02,-121.59,4.4233,1
18494,37.02,-121.57,2.9417,1
18495,37.01,-121.57,2.0625,1
18496,37.0,-121.56,2.5387,1
18497,36.99,-121.54,3.2614,1
18498,37.02,-121.51,4.0238,1
18499,37.35,-121.74,5.2327,1
18500,37.37,-121.55,3.6964,1
18501,37.19,-121.59,15.0001,1
18502,37.06,-121.37,3.8062,1
18503,37.18,-122.03,6.0622,1
18504,37.13,-121.96,15.0001,1
18505,37.14,-121.98,9.5908,1
18506,37.0,-122.0,2.625,1
18507,36.99,-122.01,6.4469,1
18508,36.99,-122.01,4.9808,1
18509,36.99,-121.99,5.8123,1
18510,36.98,-121.99,4.3409,1
18511,36.98,-122.0,3.5562,1
18512,36.99,-122.01,3.6902,1
18513,36.98,-122.01,4.0417,1
18514,36.99,-122.02,2.7875,1
18515,36.98,-122.02,2.1734,1
18516,36.98,-122.02,3.2368,1
18517,36.98,-122.04,5.6188,1
18518,36.98,-122.04,6.7974,1
18519,36.97,-122.04,5.3972,1
18520,37.0,-122.06,2.4732,1
18521,36.97,-122.05,3.6797,1
18522,36.97,-122.05,4.2542,1
18523,36.98,-122.06,4.2254,1
18524,36.98,-122.04,2.9286,1
18525,36.97,-122.04,5.1806,1
18526,36.97,-122.04,3.8259,1
18527,36.97,-122.04,5.2128,1
18528,36.96,-122.04,3.2437,1
18529,36.98,-122.03,2.1553,1
18530,36.98,-122.01,2.5954,1
18531,36.98,-122.02,2.7125,1
18532,36.98,-122.02,1.9063,1
18533,36.97,-122.02,1.9286,1
18534,36.97,-122.01,2.5417,1
18535,36.97,-122.01,2.9444,1
18536,36.97,-122.01,2.5368,1
18537,36.98,-122.0,4.3,1
18538,36.98,-122.01,2.589,1
18539,36.97,-122.0,3.1205,1
18540,36.93,-122.0,3.1932,1
18541,36.95,-122.01,2.0547,1
